name|tenCen|twoCen|threeCen|fourCen|fiveCen|sixCen|womanRatio|manRatio
묵전|"13.695666666666659%_10|"|"87.48433333333334%_20|"|"69.11766666666665%_30|"|"55.66133333333333%_40|"|"49.65699999999998%_50|"|"38.38999999999999%_60|"|여자_53%|남자_47%
올리버|"19.983999999999998%_10|"|"49.32847058823529%_20|"|"41.88658823529411%_30|"|"26.276470588235284%_40|"|"23.133411764705876%_50|"|"19.12988235294117%_60|"|여자_52%|남자_48%
카멜커피|"31.60899999999999%_10|"|"83.42566666666664%_20|"|"79.83533333333332%_30|"|"67.87533333333332%_40|"|"45.878%_50|"|"31.214%_60|"|여자_64%|남자_36%
오스테리아 꼬또 압구정점|"21.538588235294124%_10|"|"49.59317647058824%_20|"|"49.24305882352941%_30|"|"38.27811764705882%_40|"|"33.34399999999999%_50|"|"30.568470588235297%_60|"|여자_62%|남자_38%
달래해장|"6.190666666666677%_10|"|"68.96266666666664%_20|"|"77.41766666666668%_30|"|"69.70399999999998%_40|"|"54.838666666666654%_50|"|"45.349000000000004%_60|"|여자_39%|남자_61%
마일스톤 커피|"28.769000000000005%_10|"|"77.773%_20|"|"66.43266666666665%_30|"|"45.39300000000001%_40|"|"30.27299999999999%_50|"|"25.912000000000006%_60|"|여자_65%|남자_35%
대막|"32.92799999999999%_10|"|"82.738%_20|"|"63.579666666666654%_30|"|"41.72866666666667%_40|"|"35.72566666666665%_50|"|"28.849666666666657%_60|"|여자_58%|남자_42%
뉴욕라츠오베이글스|"32.32823529411763%_10|"|"52.90258823529411%_20|"|"44.84494117647056%_30|"|"37.52117647058821%_40|"|"30.593411764705852%_50|"|"24.769411764705854%_60|"|여자_63%|남자_37%
아베크 청담|"61.060999999999986%_10|"|"89.8653333333333%_20|"|"65.70866666666666%_30|"|"45.044999999999995%_40|"|"36.11366666666667%_50|"|"31.17999999999998%_60|"|여자_54%|남자_46%
다운타우너 청담|"61.060999999999986%_10|"|"89.8653333333333%_20|"|"65.70866666666666%_30|"|"45.044999999999995%_40|"|"36.11366666666667%_50|"|"31.17999999999998%_60|"|여자_54%|남자_46%
우와|"50.40700000000001%_10|"|"85.65066666666664%_20|"|"56.994666666666674%_30|"|"35.71833333333333%_40|"|"29.306333333333317%_50|"|"23.099000000000014%_60|"|여자_59%|남자_41%
플레이버스 바이 바프|"25.00000000000001%_10|"|"88.18549999999999%_20|"|"89.98899999999995%_30|"|"82.633%_40|"|"57.490499999999976%_50|"|"38.76099999999998%_60|"|여자_62%|남자_38%
신사전|"17.208333333333343%_10|"|"82.14499999999998%_20|"|"58.47666666666665%_30|"|"46.754333333333335%_40|"|"36.17866666666665%_50|"|"28.399333333333328%_60|"|여자_55%|남자_45%
파넬|"26.355058823529415%_10|"|"52.144941176470596%_20|"|"46.20705882352941%_30|"|"37.86917647058823%_40|"|"30.98211764705881%_50|"|"22.172705882352947%_60|"|여자_62%|남자_38%
브루클린더버거조인트 가로수길점|"26.355058823529415%_10|"|"52.144941176470596%_20|"|"46.20705882352941%_30|"|"37.86917647058823%_40|"|"30.98211764705881%_50|"|"22.172705882352947%_60|"|여자_62%|남자_38%
한올|"25.55623529411764%_10|"|"49.73576470588236%_20|"|"43.25623529411764%_30|"|"24.915294117647065%_40|"|"19.152%_50|"|"26.761647058823524%_60|"|여자_57%|남자_43%
무탄|"36.62766666666662%_10|"|"84.19399999999997%_20|"|"77.07633333333332%_30|"|"66.7173333333333%_40|"|"62.16766666666663%_50|"|"54.06399999999998%_60|"|여자_48%|남자_52%
르브런쉭 신사점|"27.764941176470593%_10|"|"52.170823529411756%_20|"|"44.03717647058824%_30|"|"37.14094117647059%_40|"|"28.140235294117655%_50|"|"21.36094117647058%_60|"|여자_62%|남자_38%
뱃고동|"15.728705882352937%_10|"|"42.803764705882344%_20|"|"49.52235294117648%_30|"|"50.451999999999984%_40|"|"37.75199999999999%_50|"|"31.316941176470593%_60|"|여자_57%|남자_43%
클랩피자 청담점|"49.628%_10|"|"76.51199999999999%_20|"|"63.47799999999999%_30|"|"49.67533333333332%_40|"|"35.59133333333334%_50|"|"28.150666666666652%_60|"|여자_54%|남자_46%
지아니스나폴리 가로수길점|"16.439142857142844%_10|"|"39.3445714285714%_20|"|"26.295142857142835%_30|"|"20.090285714285695%_40|"|"15.42171428571426%_50|"|"10.712285714285683%_60|"|여자_54%|남자_46%
콴안다오|"23.34847058823528%_10|"|"50.11764705882351%_20|"|"43.44517647058822%_30|"|"37.66917647058822%_40|"|"27.54705882352942%_50|"|"24.243058823529417%_60|"|여자_57%|남자_43%
카츠바이콘반|"39.883999999999986%_10|"|"77.667%_20|"|"62.60566666666666%_30|"|"40.30533333333334%_40|"|"32.40366666666667%_50|"|"29.653000000000002%_60|"|여자_45%|남자_55%
카이센동 우니도|"43.60199999999996%_10|"|"84.34166666666667%_20|"|"63.193%_30|"|"49.298666666666655%_40|"|"42.25233333333331%_50|"|"35.35833333333331%_60|"|여자_52%|남자_48%
핫쵸|"48.29799999999998%_10|"|"91.55766666666663%_20|"|"63.57666666666664%_30|"|"42.815000000000005%_40|"|"33.95999999999999%_50|"|"32.685999999999986%_60|"|여자_57%|남자_43%
선데이 버거 클럽|"5.095714285714267%_10|"|"31.146285714285682%_20|"|"23.73685714285712%_30|"|"18.40342857142855%_40|"|"11.475142857142844%_50|"|"8.391428571428543%_60|"|여자_50%|남자_50%
도산분식 도산공원점|"70.531%_10|"|"82.64366666666666%_20|"|"56.38266666666665%_30|"|"45.73033333333331%_40|"|"33.64666666666667%_50|"|"26.26133333333332%_60|"|여자_60%|남자_40%
도산맘마미아|"61.02066666666664%_10|"|"79.52533333333332%_20|"|"60.00333333333333%_30|"|"50.41266666666665%_40|"|"40.21099999999999%_50|"|"33.111333333333334%_60|"|여자_67%|남자_33%
강남면옥 본점|"30.110499999999973%_10|"|"83.35399999999996%_20|"|"92.76749999999997%_30|"|"90.78649999999996%_40|"|"81.76349999999996%_50|"|"85.98749999999995%_60|"|여자_47%|남자_53%
샌드커피 논탄토 신사|"38.440333333333335%_10|"|"86.69999999999999%_20|"|"65.249%_30|"|"48.56366666666666%_40|"|"38.619666666666674%_50|"|"28.97333333333333%_60|"|여자_58%|남자_42%
다이닝 목로|"11.764705882352951%_10|"|"52.23764705882353%_20|"|"41.523294117647055%_30|"|"30.953647058823535%_40|"|"16.893176470588227%_50|"|"11.764705882352951%_60|"|여자_61%|남자_39%
안동국시|"12.756470588235297%_10|"|"35.52235294117648%_20|"|"45.01929411764704%_30|"|"47.27623529411764%_40|"|"43.927058823529414%_50|"|"42.526588235294106%_60|"|여자_43%|남자_57%
텍사스데브라질 압구정점|"4.555999999999973%_10|"|"37.666571428571395%_20|"|"29.166285714285685%_30|"|"23.882857142857127%_40|"|"17.23885714285713%_50|"|"9.281428571428537%_60|"|여자_39%|남자_61%
