name|tenCen|twoCen|threeCen|fourCen|fiveCen|sixCen|womanRatio|manRatio
삼원가든|17.269666666666662|47.702666666666666|71.92233333333333|76.54666666666664|69.45666666666668|74.273|48|52
샌드커피 논탄토 신사|38.440333333333335|86.69999999999999|65.249|48.56366666666666|38.619666666666674|28.97333333333333|58|42
선데이 버거 클럽|5.095714285714267|31.14628571428568|23.73685714285712|18.40342857142855|11.475142857142844|8.391428571428543|50|50
신사전|17.208333333333343|82.14499999999998|58.47666666666665|46.754333333333335|36.17866666666665|28.399333333333328|55|45
아베크 청담|61.06099999999999|89.8653333333333|65.70866666666666|45.045|36.11366666666667|31.17999999999998|54|46
아우어베이커리 가로수길점|64.38499999999998|94.3723333333333|64.10266666666666|54.211|45.99233333333333|30.559666666666647|65|35
안동국시|12.756470588235295|35.52235294117648|45.01929411764704|47.27623529411764|43.92705882352941|42.526588235294106|43|57
압구정하루|18.214999999999986|75.07049999999995|64.14399999999999|52.86849999999994|45.47099999999994|36.55499999999996|53|47
오스테리아 꼬또 압구정점|21.538588235294124|49.59317647058824|49.24305882352941|38.27811764705882|33.34399999999999|30.568470588235297|62|38
온기정|22.58066666666666|46.70444444444441|24.72622222222221|23.63911111111109|26.072444444444432|14.849777777777753|55|45
올리버|19.984|49.32847058823529|41.88658823529411|26.276470588235284|23.13341176470588|19.12988235294117|52|48
우와|50.40700000000001|85.65066666666664|56.994666666666674|35.71833333333333|29.30633333333332|23.09900000000001|59|41
지아니스나폴리 가로수길점|16.439142857142844|39.3445714285714|26.295142857142835|20.09028571428569|15.42171428571426|10.712285714285684|54|46
쮸즈|39.21566666666662|83.32199999999999|67.46366666666664|52.476999999999975|45.29966666666664|35.94633333333331|58|42
카멜커피|31.60899999999999|83.42566666666664|79.83533333333332|67.87533333333332|45.878|31.214|64|36
카이센동 우니도|43.60199999999996|84.34166666666667|63.193|49.298666666666655|42.25233333333331|35.35833333333331|52|48
카츠바이콘반|39.88399999999999|77.667|62.60566666666666|40.30533333333334|32.40366666666667|29.653|45|55
카페 노티드 청담|22.58066666666666|46.70444444444441|24.72622222222221|23.63911111111109|26.072444444444432|14.849777777777753|55|45
카페무니 압구정본점|35.50933333333332|48.63266666666665|32.55799999999999|27.771555555555526|20.81799999999998|5.484888888888861|75|25
콴안다오|23.34847058823528|50.11764705882351|43.44517647058822|37.66917647058822|27.54705882352942|24.243058823529417|57|43
클랩피자 청담점|49.628|76.51199999999999|63.47799999999999|49.67533333333332|35.59133333333334|28.15066666666665|54|46
텍사스데브라질 압구정점|4.555999999999973|37.6665714285714|29.166285714285685|23.882857142857127|17.23885714285713|9.281428571428537|39|61
파넬|26.35505882352941|52.1449411764706|46.20705882352941|37.86917647058823|30.98211764705881|22.172705882352947|62|38
포스터리 베이커|33.96633333333332|83.62899999999998|69.23199999999999|50.60566666666665|31.65999999999997|26.44933333333332|74|26
플레이버스 바이 바프|25.00000000000001|88.18549999999999|89.98899999999995|82.633|57.490499999999976|38.76099999999998|62|38
한올|25.55623529411764|49.73576470588236|43.25623529411764|24.915294117647065|19.152|26.761647058823524|57|43
핫쵸|48.29799999999998|91.55766666666663|63.57666666666664|42.815000000000005|33.95999999999999|32.685999999999986|57|43
호족반|10.51099999999994|87.55749999999998|57.30249999999999|30.14799999999996|21.291499999999967|12.473999999999933|57|43
C27 가로수길점|41.59835294117646|50.5524705882353|38.52988235294117|32.4110588235294|23.706823529411764|11.764705882352953|55|45
ING|17.727666666666657|93.05533333333332|59.27133333333333|32.732333333333315|27.449666666666666|23.39633333333331|53|47
SADDLER HAUS|60.93366666666665|88.01999999999998|62.40266666666668|46.95833333333332|35.64099999999999|26.998|63|37
감성타코 신사점|58.13233333333333|76.60666666666667|55.807666666666655|47.96266666666666|40.16866666666667|32.706999999999994|54|46
갓잇 도산공원점|11.764705882352953|49.33882352941177|41.20611764705882|34.309647058823515|26.37058823529412|20.15764705882353|60|40
강서면옥 압구정점|33.211529411764694|49.598117647058814|41.6181176470588|35.181882352941166|27.56094117647058|22.6769411764706|62|38
누데이크 하우스 도산|66.05849999999998|82.42699999999999|50.45474999999999|38.31799999999999|35.759249999999994|24.96799999999999|64|36
다이칸야마키친|38.857411764705866|50.86611764705881|36.66023529411764|32.67835294117646|24.00282352941176|20.220235294117646|50|50
로로|25.305714285714267|40.18799999999999|20.188857142857103|8.576285714285703|5.981714285714273|4.608571428571391|58|42
마망갸또 신사점|52.69366666666665|78.90166666666667|57.95966666666664|47.84433333333332|38.14733333333332|34.534666666666645|61|39
마사 타코|26.89882352941176|49.68282352941176|41.271999999999984|35.728705882352926|28.112470588235283|11.764705882352953|56|44
