name|tenCen|twoCen|threeCen|fourCen|fiveCen|sixCen|womanRatio|manRatio
메리그린|46.64611764705883|50.47741176470587|24.63670588235293|18.824470588235283|14.301411764705874|11.764705882352951|65|35
미가라멘 대학로점|43.96258823529412|49.82729411764706|35.570823529411754|26.442117647058822|17.325647058823524|15.319999999999997|50|50
바오쯔|25.00000000000001|92.79849999999998|80.72649999999996|80.58249999999998|70.68299999999998|65.095|55|45
부추곱창 대학로점|36.44423529411765|50.371999999999986|33.54376470588236|28.130588235294105|23.49011764705881|11.764705882352951|52|48
부탄츄 대학로점|67.86466666666668|79.17466666666664|39.20433333333332|25.636666666666674|20.77533333333333|17.562333333333342|56|44
서울바당|25.00000000000001|98.71449999999994|84.37599999999998|57.41699999999997|51.36049999999995|45.55299999999999|53|47
서피동파|11.764705882352951|49.516470588235286|33.30070588235293|30.745647058823533|26.201882352941162|11.764705882352951|51|49
센꼬치|11.764705882352951|48.49247058823528|35.34023529411765|26.58611764705881|18.82188235294117|11.764705882352951|52|48
솔솥 대학로점|18.83600000000001|48.14164705882351|37.5910588235294|29.266823529411774|27.07129411764705|11.764705882352951|61|39
스노브 대학로점|39.24023529411764|52.76235294117646|35.854352941176465|27.879294117647056|19.642117647058814|11.764705882352951|60|40
오늘도 한잔|16.66666666666668|77.805|28.727666666666668|21.134666666666668|19.857333333333315|16.66666666666668|56|44
울리브루잉|11.764705882352951|50.79058823529412|39.333176470588235|35.026352941176484|20.58917647058824|15.948941176470596|50|50
육식주|25.00000000000001|99.79399999999995|79.87199999999997|58.7615|45.06999999999998|25.00000000000001|49|51
은식당|25.00000000000001|97.30399999999997|79.41499999999999|72.0195|51.86449999999996|25.00000000000001|51|49
이마쇼쿠|11.764705882352951|47.70588235294117|39.51623529411764|25.094823529411762|16.450588235294102|11.764705882352951|49|51
이유식당|11.764705882352951|47.16894117647058|37.289176470588245|35.29835294117646|29.43670588235295|23.640941176470577|57|43
이자카야진|22.66823529411764|51.776941176470594|37.65411764705882|32.47270588235295|23.173176470588224|16.19576470588235|49|51
청화원|71.3925|98.7545|78.66349999999997|69.66099999999994|56.22349999999996|47.622499999999995|55|45
카페 빵쌤 대학로점|32.40894117647059|49.04352941176471|34.80988235294118|29.885882352941174|24.330117647058827|11.764705882352951|60|40
카페키이로|39.17011764705882|50.85976470588234|35.59411764705883|24.242352941176456|17.47576470588235|11.764705882352951|63|37
키햐아 혜화점|35.97411764705881|49.558588235294124|30.296941176470593|21.22447058823528|17.135294117647064|11.764705882352951|58|42
포크랜드피케이월드직영점|25.00000000000001|96.74899999999994|86.12699999999998|74.38899999999997|61.277|25.00000000000001|51|49
피자보이시나 대학로점|35.812000000000005|47.42|34.02588235294118|30.955529411764708|24.648470588235284|11.764705882352951|51|49
피터팬스테이크|41.976470588235294|50.413176470588226|32.47435294117648|30.88047058823528|23.459529411764702|11.764705882352951|53|47
학림커피|52.91749999999996|99.52749999999996|81.44899999999996|72.60849999999998|71.26499999999997|72.03799999999994|57|43
현초밥|30.10399999999998|49.11976470588234|36.18988235294116|33.66070588235293|28.683058823529382|25.785647058823518|49|51
혜화 골목냉면|98.39849999999997|94.7315|64.3885|72.1395|25.00000000000001|25.00000000000001|56|44
혜화돌쇠아저씨|37.98329411764706|48.40329411764704|39.4105882352941|30.562117647058827|21.316235294117632|20.315058823529423|57|43
혜화동 다이닝|33.944941176470586|50.69764705882353|34.47341176470587|25.692000000000004|21.25717647058822|11.764705882352951|52|48
혜화랑|11.764705882352951|49.866117647058815|38.0870588235294|29.40305882352942|22.42941176470588|11.764705882352951|52|48
혜화양육관|11.764705882352951|47.31317647058822|39.63929411764706|35.80941176470589|28.98188235294117|11.764705882352951|48|52
혼가츠 대학로점|25.80114285714284|30.2422857142857|14.769999999999984|17.16542857142854|9.09971428571426|3.8554285714285417|51|49
화화담 대학로|40.40847058823529|48.687529411764714|34.044|34.464705882352945|31.880941176470586|11.764705882352951|55|45
히메시야|25.80114285714284|30.2422857142857|14.769999999999984|17.16542857142854|9.09971428571426|3.8554285714285417|51|49
