name,gubun,score,visitCount,blogCount
함루 여의도점,일식당,4.28/5,방문자 리뷰_ 142,블로그 리뷰_ 141
르프리크캐주얼 더현대서울,햄버거,4.25/5,방문자 리뷰_ 130,블로그 리뷰_ 261
서가앤쿡 타임스퀘어점,이탈리아음식,4.25/5,"방문자 리뷰_ 3,538","블로그 리뷰_ 1,135"
울림,일식당,4.18/5,방문자 리뷰_ 221,블로그 리뷰_ 159
리샨 여의도점,중식당,4.3/5,방문자 리뷰_ 435,블로그 리뷰_ 132
대다,요리주점,4.72/5,방문자 리뷰_ 188,블로그 리뷰_ 97
스시코하루,일식당,4.72/5,방문자 리뷰_ 24,블로그 리뷰_ 28
줘마양다리구이 본점,양꼬치,4.46/5,방문자 리뷰_ 268,블로그 리뷰_ 309
판다익스프레스 IFC몰점,중식당,4.31/5,"방문자 리뷰_ 1,885",블로그 리뷰_ 424
브라더매운갈비찜 문래본점,"육류,고기요리",4.48/5,방문자 리뷰_ 958,블로그 리뷰_ 862
규이찌,이자카야,4.15/5,방문자 리뷰_ 211,블로그 리뷰_ 231
Bar Bam Bar,바(BAR),4.7/5,방문자 리뷰_ 132,블로그 리뷰_ 175
미도인 파이낸스여의도,양식,4.51/5,"방문자 리뷰_ 1,028",블로그 리뷰_ 551
슈퍼말차 더현대서울,"카페,디저트",4.33/5,방문자 리뷰_ 248,블로그 리뷰_ 286
리춘시장 영등포역점,중식당,4.23/5,방문자 리뷰_ 553,블로그 리뷰_ 165
더스크블루,"카페,디저트",4.89/5,방문자 리뷰_ 160,블로그 리뷰_ 203
어펜딕스,브런치,4.44/5,방문자 리뷰_ 622,블로그 리뷰_ 107
어펜딕스,브런치,4.44/5,방문자 리뷰_ 622,블로그 리뷰_ 107
