SHOP_CODE,SHOP_NAME,SHOP_CATEGORY,ADSTRD_CD,REGION_ID_x,SHOP_ADR,STDR_YM_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,SIGNGU_CD,REGION_ID_y,REGION_SI,REGION_GU,REGION_DONG
17011234,브룩스라운지,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-20,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17007363,르사이트LESight,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 22,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16996851,모소리,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 24,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12601528,피자익스프레스,피자전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 28,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12075792,이자카야한,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-10,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16998633,어게인리프레쉬가로수길직영점,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로153길 57,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12567801,이치라쿠,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로156길 13,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12074645,사이,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 35,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
21879683,닐리압구정점,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17024557,신비갈비살,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25644592,완소,호프/맥주,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로19길 50,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17005467,테일러커피,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 31,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17021921,팔도식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로163길 11,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
26011587,가로수브루잉컴퍼니,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 31-6,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12608003,샌드커피논탄토,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 35,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12642873,C27,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 39,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17012085,오즈쓰리팝,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 113,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25671740,기다스시가로수길점,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-11,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12636922,미엘드파리,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 6,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23518690,순천만,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로18길 12,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
11984703,우유니,아이스크림판매,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로8길 5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
23070408,역전우동0410압구정역지점,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 156,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17009921,디파지트,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로161길 59,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25970412,구에스티케이,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 108,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17026216,더컬러,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로161길 17,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
11416418,마노핀익스프레스압구정역점,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 172,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
21944925,함춘원,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 60,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12598113,하이헤이헬로!,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 18,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17017707,형훈,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 40,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12609506,모퉁이흑미김밥,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로27길 25,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25610470,배스킨라빈스31,아이스크림판매,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 11,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17021181,아러바우트신사,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 24,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20026759,한추,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 68,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12648563,프라임,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 58,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16978526,비엔나커피하우스압구정극동,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 152,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17028837,카페이날,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로 616,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25605968,샌드프레소,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 21,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16059148,컨플릭트스토어커피,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 46-5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17016361,올댓크루아상,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 25,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17019152,모던오뎅,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 10,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25383085,감성타코앤그릴,기타전문서양음식점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 31,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12015152,부어식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25428428,딸부자네불백,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 37,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16770061,옥토,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
11964369,마노핀압구정역점,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 172,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
11945893,피키파파,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 35,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17030606,브릭버거,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 39,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17037750,타스,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 78,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17034090,벤시몽,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로14길 30,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17039329,코넷팅,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 48-3,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17033154,라운지어반,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17033026,김이순장춘식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 53,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16958020,미식클럽,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 19,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17037016,퍼플어니언스,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로171길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17038650,오너스그램,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로14길 6,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16954368,홍만당살롱,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 47,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17030493,어랑소생선구이,갈치/생선구이,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 841,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16953238,이치서울,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 21,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16955972,일곱잔,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16955323,아임유어커피스,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 841,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16962214,디엔티에프엔티,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 18,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17039533,A.S.A.P,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로157길 36,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17032477,그룹지니어스코리아,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 119,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17043216,계룡,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로156길 16,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17043190,산쪼메,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 11,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16959855,아지미,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16956735,라이크커피,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 11,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16955649,압구정달떡집,떡전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 18,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17029403,트루라이트,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 22,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16960614,태공치킨,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 59,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17066799,모범한우,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 110,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16965925,심퍼티쿠시,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로154길 16,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17054262,육미학대패집,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 26,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17057538,따청푸드,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 29,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
22750077,두부공작소,두부요리전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 21,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17075752,홍신애솔트,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17060787,문빔,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 35,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
20015136,배제현의웰빙낙지한마리수제비,낙지/오징어,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 19,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17056423,디태치먼트,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로151길 18,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17072486,젠틀펜디,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 22,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12661770,보나르떼,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로161길 41,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17073138,쇼토,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로18길 14-6,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17053482,오라방,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 39,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17073277,쿠시토쿡,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 32-8,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17071529,더페이머스버거신사,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 113,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12662371,송쉐프,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 40,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25449575,DeuxAmis,케익전문점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 28,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17075770,이에스티커피,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 107,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17066278,스완커뮤니케이션,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 가로수길 48,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17054684,브브스VVS,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 37,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17071669,더커피랩,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 124,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17055365,신룽푸마라탕,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 9,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17069566,빌라레코드,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 18,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17051713,컴스고스,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 11,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17065880,커피라이터,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로161길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17063082,디저트39,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 25,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17079120,압구정길목,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 25,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17074838,미분당,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 18,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17060696,미쓰리,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 6,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17106887,네모네,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 35-5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17101830,세프한스,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 22-5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12021090,달주막해밥상,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17070846,카페,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 40,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17106649,감계무랑,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 22-5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17102679,투고,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 22-5,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17087925,루307,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-7,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17090394,압구정김치찌개,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 11,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17101512,로얄블랙,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 33,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17100612,야사이마끼쿠이신보,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 62,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17103074,스시마이우,음식점-초밥전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 15,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17100936,프레스센터,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로154길 21,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17098523,잭슨피자,피자전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 144,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17103838,행복당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 47,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17047925,뮤제,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 14-12,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17087188,세인트그릴,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 63,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17101047,크라운돼지,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로156길 17-1,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17096162,하남돼지집,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 55,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
12052415,매머드커피본사,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 34,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16739799,띠포차,소주방/포장마차,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-17,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17087888,플럭스커뮤니티,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 101-3,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
25365385,야카모즈,빠/카페/스탠드빠,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로151길 30,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
11991736,겟썸커피,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 46-6,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17108837,포티데이즈,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 16,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17124578,빈터커피로스터스,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 41-22,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
17109851,바네,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-4,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
16115270,팻보이샌드위치,샌드위치전문점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로163길 9-4,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
11988634,춘식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로23길 17,202112,D,발달상권,2120188,압구정역,11680,서울특별시 강남구 신사동,서울특별시,강남구,신사동
