SHOP_CODE,SHOP_NAME,SHOP_CATEGORY,ADSTRD_CD,REGION_ID,SHOP_ADR
17009726,도쿄수플레,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 35
12573205,수분,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로53길 13
12583507,양키스버거,패스트푸드,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로161길 17
17011234,브룩스라운지,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로4길 13-20
17007363,르사이트LESight,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 22
17009209,체인지업,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로30길 23
16996851,모소리,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 24
16997352,비스포크420,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 8-7
16999280,에브리띵,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 38
17005514,우가나,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 20
28447318,송옥에프앤비,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로172길 62
20105165,스시선수,음식점-초밥전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 6
12601528,피자익스프레스,피자전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 28
12077231,태백한우실비,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 27
12075792,이자카야한,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-10
16998633,어게인리프레쉬가로수길직영점,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로153길 57
12567801,이치라쿠,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로156길 13
12074645,사이,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 35
12567472,서랍,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 24
12074889,더그린테이블,빠/카페/스탠드빠,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로155길 13
17020496,두두케이크,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로161길 15-4
17024928,카와세미,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 10-8
21879683,닐리압구정점,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 15
17024557,신비갈비살,갈비/삼겹살,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 15
12645155,루위,중국음식/중국집,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 211
25644592,완소,호프/맥주,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로19길 50
20804864,북해도,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 11
17005467,테일러커피,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 31
17012360,골목길신사,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로37길 30
12614729,스시유키,음식점-초밥전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로164길 25
25604057,비라운지,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로 866
17021921,팔도식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로163길 11
26011587,가로수브루잉컴퍼니,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 31-6
12608003,샌드커피논탄토,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 35
12642873,C27,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 39
17012085,오즈쓰리팝,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 113
17008338,호금장,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 35
12601065,카페노티드,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로46길 53
25671740,기다스시가로수길점,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-11
17016576,88,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 332
17028746,카페라미떼,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로32길 11
17017551,에이몬트,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 29-8
12636922,미엘드파리,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 6
23518690,순천만,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로18길 12
17026615,에스엠지푸드세미계,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 9
11984703,우유니,아이스크림판매,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로8길 5
23070408,역전우동0410압구정역지점,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 156
17009921,디파지트,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로161길 59
25970412,구에스티케이,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 108
17026216,더컬러,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로161길 17
11416418,마노핀익스프레스압구정역점,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 172
21944925,함춘원,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 60
20379261,명인등심,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 211
25257085,델리,카레전문점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로174길 30
17009816,환웅재,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로170길 5
12598113,하이헤이헬로!,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 18
17004629,백,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 28
12070299,다이아만티노,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로 836
17017707,형훈,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 40
12609506,모퉁이흑미김밥,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로27길 25
12065584,MANOFFIN,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 172
25610470,배스킨라빈스31,아이스크림판매,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 11
16998370,미미만두교자&리큐어LIQUOR,국수/만두/칼국수,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로37길 40
17021181,아러바우트신사,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 24
20472065,애즈도아이해브윙스,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로33길 16
20026759,한추,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 68
17023109,쿠시마사,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로165길 9
16024980,시타,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로153길 37
17011954,안스,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로157길 22
16993667,포르테&47,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로37길 37
17007255,와플에구름,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 8
16025567,호돌이식당,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로155길 28
12606095,설백가마순대국,순대전문점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 31
17028542,임프레션,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로164길 24
12648563,프라임,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 58
16978526,비엔나커피하우스압구정극동,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 152
21820092,고구려흑돼지갈비압구정점,갈비/삼겹살,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로30길 51
17028303,케이아이디코리아,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 11
16987180,운명떡볶이,떡볶이전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로155길 11
16973357,정상회담,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로157길 29
12649264,카페아트엔,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로36길 22-6
25649849,제주통도야지,갈비/삼겹살,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로53길 6
17025894,갓포마코토,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로168길 5
17028837,카페이날,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로 616
20681096,아루,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 210
20381021,하루,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로172길 56
16054644,그자리,룸살롱/단란주점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 205
25605968,샌드프레소,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 21
16059148,컨플릭트스토어커피,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 46-5
17023392,하드투포겟위드이태원포장마차,소주방/포장마차,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로50길 7
12510591,리퍼블릭,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로33길 8
25398998,카페두다트,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 34
17016361,올댓크루아상,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로28길 25
17019152,모던오뎅,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 10
16973629,컴포즈,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로 815
12080882,만,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로42길 24
16982813,카테나,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 314
16823982,이태리식당,소주방/포장마차,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 36
16766924,판,기타일반유흥주점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로53길 29
25383085,감성타코앤그릴,기타전문서양음식점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 31
12037633,가드너아드리아,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로46길 73
25457161,KLYUCH,빠/카페/스탠드빠,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 11
16766729,벙커컴퍼니,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로167길 23
16765117,베이글,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로174길 23
16765001,소원,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로168길 32
20601768,쌍떼,룸살롱/단란주점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 205
11856190,씨엘쏭마이쏭,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 16-4
12015152,부어식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 46
25536568,KOMATSU,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로165길 7-10
12037415,스파크,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로155길 23-3
25408430,뉴델리,기타전문서양음식점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로176길 28
16769693,디드,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로46길 23
11967817,아우어베이커리,제과점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 10-11
25428428,딸부자네불백,기타고기요리,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 37
12660328,에스앤제이이노베이션,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로157길 23-4
16770061,옥토,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 30-9
16769828,르자당,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 10-3
11981761,루즈,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 30
25553864,THESECOND,빠/카페/스탠드빠,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로172길 22
16766614,가디록,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 18-4
11871980,스시인,횟집,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로42길 49
11812674,에스테번,기타전문서양음식점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 16-11
12666613,146스트리트,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로37길 7
11964369,마노핀압구정역점,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 172
20275541,메밀마을,우동전문점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로54길 6
16742532,맞닿음,소주방/포장마차,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로46길 5-6
11970460,스타벅스압구정점,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로30길 17
25555361,소반,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로36길 34
16742401,스시코테이,음식점-초밥전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 11
11992675,카페샤인,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로168길 10
22500965,하나은행,구내식당/자급식음식점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로 867
11945893,피키파파,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로162길 35
11989276,스시시오,음식점-초밥전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로170길 8
17030606,브릭버거,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 39
25286565,공드림손칼국수,국수/만두/칼국수,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 11
17031739,히노레서피,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로 831
17037497,더볼룸,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로155길 5
23459382,킨,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로161길 6
17037750,타스,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 78
17034625,포르코로쏘,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로32길 11
17034090,벤시몽,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로14길 30
17039329,코넷팅,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 48-3
17034346,어울림,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 331
17033154,라운지어반,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 15
11950813,백곰막걸리와양조장,호프/맥주,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 39
17033026,김이순장춘식당,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 53
16958020,미식클럽,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 19
17037016,퍼플어니언스,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로171길 15
25364084,뽕글탱글,피자전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로164길 21
17038650,오너스그램,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로14길 6
16957567,배식당,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 9
17038429,베버샵,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 224
16954368,홍만당살롱,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 47
17030493,어랑소생선구이,갈치/생선구이,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 841
16953238,이치서울,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 21
25323128,잘아는밥집,한식부페,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 332
16955972,일곱잔,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 5
17041285,한양장칼,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로42길 36
17046700,얌샘,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로174길 29
16955323,아임유어커피스,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로 841
17038299,카페,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로34길 30
16953196,돈치킨,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로168길 5
16956711,애플힙,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로164길 41
17047595,어썸플레이스이태리부대찌개,부대찌개/섞어찌개,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로32길 11
16964653,빠흐동,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 26
17047228,커피팝콘,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로32길 11
17031097,커피에반하다,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로 845
20021814,씨지브이압구정,패스트푸드,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로30길 45
16957341,한양위스키,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로157길 27-6
16953076,데시벨,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 36
16961334,플디,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로42길 24-5
16962214,디엔티에프엔티,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 18
16952634,베이커리앤커피바이쿤달,제과점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로53길 39
17030841,정양,기타고기요리,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로170길 35
17043860,홈차,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 36-2
17039533,A.S.A.P,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로157길 36
17032477,그룹지니어스코리아,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 119
17043216,계룡,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로156길 16
17043190,산쪼메,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 11
17046826,모헤닉스테이310,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로 831
16955137,케빈스보일링크랩,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 336
16959855,아지미,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로159길 15
16956735,라이크커피,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 11
16963439,호호식당,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 29-6
16955649,압구정달떡집,떡전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로175길 18
17029403,트루라이트,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 22
16959116,우수미,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 35
16956046,스시이타루,음식점-초밥전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로174길 22
16960614,태공치킨,라면김밥분식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 59
16954893,하바나선셋,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로157길 23-4
25268731,CGVARTHOUSE,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로30길 45
16957097,짝짝,호프/맥주,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 35
16959297,코르트스튜디오,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로51길 13
16966316,아주밍,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로153길 13
16953590,골드피쉬얌차하우스,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 36
17013150,이디야커피,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로37길 20
17026650,구드마리,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로164길 27
16956034,거부곱창,곱창/양구이전문,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로32길 11
16966718,얌타이,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로54길 26
16966257,선데이버거클럽,패스트푸드,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로170길 37
16966107,엑스,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 31
17066799,모범한우,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 110
16965925,심퍼티쿠시,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로154길 16
16963993,CLO,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로42길 12
16948041,휴고,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 31
16950060,덕승재도시락,도시락전문점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로152길 14
17015901,송씨해물점,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로48길 38
17059710,핑크판다,중국음식/중국집,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로161길 15-3
17060433,사녹sanok,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로170길 36
17054262,육미학대패집,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 26
17030041,에잇비돌체,제과점,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로161길 6
17022294,146스트리트,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로153길 12
17057301,예술가,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로170길 35
17064595,애월식당,기타고기요리,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로51길 33
17059363,조리인,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로53길 16
17057538,따청푸드,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로11길 29
17061502,중앙손칼국수,국수/만두/칼국수,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로 216
17059379,어성,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로 843
17070710,낙곱새,라면김밥분식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로30길 17
17077577,미노스가든,정통양식/경양식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로45길 10-5
17062950,공감에프앤비FNB,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로 815
22750077,두부공작소,두부요리전문,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로160길 21
17066868,폴바셋,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로 864
17077994,마루오복수산,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로168길 37
17075752,홍신애솔트,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로158길 9
17060787,문빔,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로2길 35
20015136,배제현의웰빙낙지한마리수제비,낙지/오징어,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 강남대로152길 19
17056423,디태치먼트,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로151길 18
17072486,젠틀펜디,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로10길 22
17077207,켄,음식점-일식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 언주로152길 15-3
17055528,섬총각,호프/맥주,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 논현로152길 3
12661770,보나르떼,커피전문점/카페/다방,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 논현로161길 41
17073138,쇼토,제과점,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 압구정로18길 14-6
17068024,국의명가,한식/백반/한정식,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로 843
17071000,스낵Snacc,호프/맥주,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 도산대로49길 34
17072063,밀토스트맘마미아,커피전문점/카페/다방,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 압구정로42길 45
17053482,오라방,한식/백반/한정식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로17길 39
17073277,쿠시토쿡,음식점-일식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로15길 32-8
17071529,더페이머스버거신사,정통양식/경양식,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로 113
17071316,푸라닭,후라이드/양념치킨,1168054500,서울특별시 강남구 신사동,서울특별시 강남구 선릉로155길 26
12662371,송쉐프,중국음식/중국집,1168051000,서울특별시 강남구 신사동,서울특별시 강남구 도산대로1길 40
