,name,tenCen,twoCen,threeCen,fourCen,fiveCen,sixCen,womanRatio,manRatio
448,강경수참치,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_38%,남자_62%
449,온달집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
450,조선주막,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
451,갈비집 본,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
452,푸오커스,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
453,오감만족,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
454,통큰감자탕,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
455,트리안 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
456,롤링파스타 건대지점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
457,대동집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
458,난바다스시,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
459,칸틴,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
460,대찬갈비,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
461,알촌 건국대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
462,해남닭집,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
463,대곱창 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
464,블랙아웃커피,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
465,명륜진사갈비 자양점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
466,연탄불꿀곱창,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
467,털보타코,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
468,프랭크버거 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
469,홍대돈부리 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
470,동해해물,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
471,샐러디 건대역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
472,화양식당,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
473,사거리식당 건대직영점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
474,노네임드키친,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
475,몽몽공장 아뜰리에 드로잉카페,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
476,복만루,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
477,김부삼 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
478,이름없는파스타 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
479,금하,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
480,꼽사리떡볶이,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
481,무지개맥주 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
482,궤도에오르다,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
483,123막창 서울건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
484,아메리칸트레이 건대입구점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
485,만원수산 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
486,당산오돌 구의역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
487,아웃닭 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
488,강경수참치,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_38%,남자_62%
489,온달집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
490,조선주막,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
491,갈비집 본,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
492,푸오커스,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
493,오감만족,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
494,통큰감자탕,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
495,트리안 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
496,롤링파스타 건대지점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
497,대동집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
498,난바다스시,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
499,칸틴,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
500,대찬갈비,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
501,알촌 건국대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
502,해남닭집,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
503,대곱창 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
504,블랙아웃커피,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
505,명륜진사갈비 자양점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
506,연탄불꿀곱창,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
507,털보타코,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
508,프랭크버거 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
509,홍대돈부리 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
510,동해해물,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
511,샐러디 건대역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
512,화양식당,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
513,사거리식당 건대직영점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
514,노네임드키친,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
515,몽몽공장 아뜰리에 드로잉카페,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
516,복만루,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
517,김부삼 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
518,이름없는파스타 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
519,금하,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
520,꼽사리떡볶이,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
521,무지개맥주 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
522,궤도에오르다,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
523,123막창 서울건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
524,아메리칸트레이 건대입구점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
525,만원수산 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
526,당산오돌 구의역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
527,아웃닭 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
528,강경수참치,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_38%,남자_62%
529,온달집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
530,조선주막,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
531,갈비집 본,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
532,푸오커스,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
533,오감만족,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
534,통큰감자탕,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
535,트리안 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
536,롤링파스타 건대지점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
537,대동집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
538,난바다스시,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
539,칸틴,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
540,대찬갈비,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
541,알촌 건국대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
542,해남닭집,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
543,대곱창 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
544,블랙아웃커피,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
545,명륜진사갈비 자양점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
546,연탄불꿀곱창,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
547,털보타코,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
548,프랭크버거 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
549,홍대돈부리 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
550,동해해물,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
551,샐러디 건대역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
552,화양식당,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
553,사거리식당 건대직영점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
554,노네임드키친,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
555,몽몽공장 아뜰리에 드로잉카페,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
556,복만루,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
557,김부삼 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
558,이름없는파스타 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
559,금하,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
560,꼽사리떡볶이,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
561,무지개맥주 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
562,궤도에오르다,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_49%,남자_51%
563,123막창 서울건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
564,아메리칸트레이 건대입구점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_63%,남자_37%
565,만원수산 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
566,당산오돌 구의역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
567,아웃닭 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
568,강경수참치,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_38%,남자_62%
569,온달집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
570,조선주막,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
571,갈비집 본,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
572,푸오커스,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_54%,남자_46%
573,오감만족,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
574,통큰감자탕,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_48%,남자_52%
575,트리안 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
576,롤링파스타 건대지점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
577,대동집 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_56%,남자_44%
578,난바다스시,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_46%,남자_54%
579,칸틴,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_60%,남자_40%
580,대찬갈비,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_43%,남자_57%
581,알촌 건국대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_53%,남자_47%
582,해남닭집,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
583,대곱창 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
584,블랙아웃커피,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_50%,남자_50%
585,명륜진사갈비 자양점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
586,연탄불꿀곱창,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_45%,남자_55%
587,털보타코,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
588,프랭크버거 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_47%,남자_53%
589,홍대돈부리 건대점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_51%,남자_49%
590,동해해물,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_44%,남자_56%
591,샐러디 건대역점,16.667714285714247%_10|,35.283142857142835%_20|,19.595142857142843%_30|,12.77257142857142%_40|,6.0828571428571205%_50|,3.2034285714285398%_60|,여자_61%,남자_39%
