name|tenCen|twoCen|threeCen|fourCen|fiveCen|sixCen|womanRatio|manRatio
CUCINA843|11.764705882352951|48.06235294117647|36.85764705882353|26.397411764705875|17.508941176470575|11.764705882352951|51|49
가츠시 건대점|11.764705882352951|50.9905882352941|30.704705882352947|26.535764705882354|21.963058823529398|11.764705882352951|48|52
감성당|11.764705882352951|49.36682352941176|29.02964705882354|20.52729411764706|14.331529411764702|11.764705882352951|57|43
건대족발|25.00000000000001|94.05799999999994|81.27349999999997|73.04399999999998|67.93299999999999|25.00000000000001|42|58
경양카츠 건대점|43.376705882352944|49.40494117647059|32.93529411764705|25.507058823529405|18.218117647058826|15.664705882352953|50|50
고기야채|25.00000000000001|84.12049999999995|79.78149999999998|25.00000000000001|25.00000000000001|25.00000000000001|45|55
구구향훠궈 건대직영점|38.02352941176469|47.81364705882354|37.891764705882345|35.76164705882352|27.044470588235292|22.707999999999988|53|47
그리네|44.62235294117646|52.29694117647057|27.900941176470585|18.945411764705874|15.002352941176477|11.764705882352951|63|37
김밥천국 건대2호점|25.00000000000001|93.26499999999996|84.03899999999994|71.128|57.227499999999964|25.00000000000001|55|45
능동샐러드|11.764705882352951|47.99623529411765|35.827764705882345|24.749176470588246|18.079058823529415|11.764705882352951|63|37
더이퀼리브리엄커피|25.00000000000001|96.15549999999998|80.52499999999999|67.49149999999996|47.833|25.00000000000001|57|43
도단집별관|25.00000000000001|99.33549999999998|82.4245|64.40099999999997|48.688500000000005|25.00000000000001|45|55
동대문곱창|25.00000000000001|95.32449999999994|78.7145|71.34849999999996|55.66849999999999|25.00000000000001|54|46
만원수산 건대점|14.688000000000006|49.11199999999999|37.74423529411765|31.80070588235293|25.68282352941177|23.9604705882353|46|54
매드쉐프 떡볶이|25.00000000000001|89.84699999999998|79.30549999999995|79.89549999999998|60.02249999999996|25.00000000000001|53|47
매화반점 본점|25.00000000000001|80.9885|84.89149999999998|85.4075|74.20049999999998|25.00000000000001|43|57
명륜진사갈비 자양점|25.00000000000001|83.46799999999995|76.40400000000001|80.35049999999997|25.00000000000001|25.00000000000001|45|55
모지니|36.36894117647059|49.050588235294114|31.002117647058814|11.764705882352951|11.764705882352951|11.764705882352951|63|37
무지개맥주 건대점|11.764705882352951|49.96329411764705|33.17694117647058|22.568705882352948|17.938823529411756|11.764705882352951|49|51
미친쭈꾸미|25.00000000000001|99.71499999999996|85.64099999999999|63.26949999999996|54.48649999999997|25.00000000000001|51|49
밍지 황먼지 찜닭|11.764705882352951|47.281176470588235|33.595058823529406|23.53082352941177|11.764705882352951|11.764705882352951|51|49
보라젤라또|11.764705882352951|47.383529411764705|35.26964705882353|22.687058823529398|11.764705882352951|11.764705882352951|58|42
블랙아웃커피|11.764705882352951|49.96329411764705|33.17694117647058|22.568705882352948|17.938823529411756|11.764705882352951|49|51
수완카페앤베이커리|41.01082352941176|50.903529411764694|32.22094117647059|24.083294117647043|20.834588235294124|11.764705882352951|61|39
스시오 건대점|26.018285714285692|33.70114285714283|18.37599999999998|23.61485714285713|15.10742857142855|7.704285714285687|42|58
스테이크어스 건대점|35.60823529411764|47.67529411764706|35.22917647058822|32.666352941176456|22.665882352941182|11.764705882352951|51|49
시홍쓰|11.764705882352951|48.671058823529414|34.43435294117646|22.812705882352937|16.579529411764717|11.764705882352951|56|44
심야식당 하리|36.36894117647059|49.050588235294114|31.002117647058814|11.764705882352951|11.764705882352951|11.764705882352951|63|37
아웃닭 건대점|25.00000000000001|73.50949999999999|92.23849999999997|91.36049999999997|64.39399999999999|25.00000000000001|47|53
안동참찜닭 본점|25.00000000000001|86.53949999999996|82.27349999999998|83.46299999999998|70.2805|76.38549999999998|50|50
안주나라|25.00000000000001|73.50949999999999|92.23849999999997|91.36049999999997|64.39399999999999|25.00000000000001|47|53
역전할머니맥주 건대점|41.819764705882335|52.85199999999999|32.05435294117647|25.05435294117648|18.756705882352943|13.16258823529412|52|48
예담밥상|25.00000000000001|86.61749999999998|84.30399999999996|84.73949999999999|88.60549999999996|89.18799999999996|49|51
왕십리정곱창|11.764705882352951|47.81764705882352|35.496|30.301882352941167|26.17388235294117|11.764705882352951|50|50
유미카츠 건대점|38.72141176470588|49.445882352941176|36.98211764705883|30.914588235294122|22.69505882352942|20.31835294117647|47|53
일레븐 라운지|11.764705882352951|51.93600000000001|31.692941176470583|22.362117647058817|14.33576470588234|11.764705882352951|52|48
잇타이|43.376705882352944|49.40494117647059|32.93529411764705|25.507058823529405|18.218117647058826|15.664705882352953|50|50
중경삼림|25.00000000000001|95.58349999999996|84.52999999999996|66.53599999999996|46.03449999999996|25.00000000000001|52|48
천지샤브샤브 2호점|44.5105882352941|49.615294117647046|30.044235294117648|24.653176470588228|20.093411764705866|11.764705882352951|59|41
츠나토리|25.00000000000001|94.69549999999995|76.089|57.838499999999996|61.306499999999964|25.00000000000001|46|54
카페22|25.00000000000001|86.61749999999998|84.30399999999996|84.73949999999999|88.60549999999996|89.18799999999996|49|51
카페롱|11.764705882352951|48.98894117647059|33.94635294117646|20.805647058823514|13.83600000000001|11.764705882352951|55|45
칸틴|25.00000000000001|94.58699999999995|84.17299999999996|66.31999999999996|40.80050000000001|25.00000000000001|60|40
탐앤탐스 탐스커버리 건대점|11.764705882352951|47.383529411764705|35.26964705882353|22.687058823529398|11.764705882352951|11.764705882352951|58|42
팬더스윗 건대점|79.26749999999997|98.94699999999997|72.99399999999999|78.30949999999996|40.36899999999998|25.00000000000001|62|38
퍼프타운 건대점|11.764705882352951|49.40447058823528|29.80211764705881|20.319764705882342|11.764705882352951|11.764705882352951|49|51
포항막회|26.018285714285692|33.70114285714283|18.37599999999998|23.61485714285713|15.10742857142855|7.704285714285687|42|58
허씨 정통중경마라샹궈|63.92449999999997|99.45049999999996|79.338|60.04649999999998|25.00000000000001|25.00000000000001|53|47
홍야동양꼬치 훠궈무한리필|41.91482352941176|49.70070588235293|32.571058823529405|34.154588235294106|25.01929411764705|18.740470588235297|44|56
환원당|25.00000000000001|96.55499999999996|78.02949999999996|66.13749999999999|51.42899999999998|58.209999999999965|60|40
