,name,tenCen,twoCen,threeCen,fourCen,fiveCen,sixCen,womanRatio,manRatio
0,678치킨앤버거 압구정점,55.559000000000005,83.10499999999996,84.04599999999998,81.84949999999999,71.825,25.00000000000001,44,56
1,Ginos NY Pizza 압구정점,61.163000000000004,97.29849999999998,90.75049999999997,74.1335,54.09,25.00000000000001,50,50
2,Poke all day 포케&샐러드 신사점,51.648333333333326,80.78533333333333,55.837666666666664,37.91366666666666,30.618666666666677,24.533999999999978,67,33
3,고급오복수산,39.963499999999975,96.78399999999995,97.97299999999994,88.7105,80.11949999999999,74.62149999999998,53,47
4,고반식당 가로수길점,11.764705882352951,50.468941176470594,41.54611764705883,34.87905882352942,28.291764705882354,22.501882352941166,48,52
5,골뱅이신사,11.764705882352951,50.66964705882353,43.211764705882345,40.17317647058823,29.565411764705885,24.34635294117647,55,45
6,구들,11.764705882352951,48.827529411764694,45.05364705882353,33.29270588235294,26.736470588235296,11.764705882352951,54,46
7,꿍탈레,25.00000000000001,93.69049999999997,86.69549999999995,77.95849999999996,60.43399999999997,46.246500000000005,55,45
8,닭으로가 압구정본점,75.24649999999995,96.40649999999997,88.30549999999995,76.08049999999996,56.30849999999994,54.58999999999998,54,46
9,더 키친 일뽀르노 청담점,39.673,88.11299999999996,98.01099999999998,90.46949999999995,82.28549999999998,76.6895,53,47
10,더페이머스버거 압구정점,62.97466666666664,82.54433333333331,58.965999999999994,46.37566666666666,33.56766666666665,26.32233333333333,53,47
11,도레도레 신사점,42.62870588235293,50.991294117647065,41.523999999999994,36.32705882352941,22.342352941176472,16.612235294117657,60,40
12,디저트로이,41.218823529411765,51.27741176470588,37.960941176470584,28.14941176470589,24.237882352941163,11.764705882352951,59,41
13,르알래스카 가로수길 본점,60.85449999999996,97.93049999999994,84.17899999999997,79.85699999999999,62.01699999999997,48.262999999999984,58,42
14,맥파이앤타이거 신사티룸,27.304235294117646,50.684235294117656,41.19576470588234,27.237411764705865,20.929411764705875,15.82000000000001,57,43
15,메종 사우스케이프,25.00000000000001,88.27849999999995,88.14399999999996,85.05949999999997,77.60799999999999,67.23199999999999,61,39
16,모던오뎅,11.764705882352951,48.72658823529412,42.82823529411763,27.913647058823525,18.880235294117647,11.764705882352951,55,45
17,목탄장 도산점,11.764705882352951,45.05835294117645,47.16658823529412,38.192,26.190588235294122,19.27176470588235,54,46
18,미드타운,46.62666666666666,76.024,53.87066666666666,34.602666666666664,27.34433333333334,19.47499999999998,59,41
19,미분당 신사점,29.256705882352946,47.58776470588234,41.23858823529411,34.502117647058824,22.983294117647045,20.014117647058825,54,46
20,바랗,25.00000000000001,70.13149999999999,89.97899999999994,96.22649999999996,92.79949999999995,85.96749999999994,45,55
21,베이커리 앤 커피 by 쿤달 압구정로데오 플래그쉽스토어,39.40094117647058,49.72211764705883,39.038117647058804,30.436000000000007,23.819764705882363,18.890117647058823,58,42
22,볼피노,25.00000000000001,99.76099999999995,98.45499999999998,69.25399999999996,54.455499999999965,48.44549999999996,55,45
23,뻐꾸기 본점,11.764705882352951,48.9644705882353,43.42588235294116,34.045647058823526,17.47576470588235,11.764705882352951,52,48
24,사이,6.348470588235301,52.490117647058824,45.86988235294117,30.85247058823529,23.901176470588233,17.17411764705882,48,52
25,서울러,11.764705882352951,47.69341176470588,40.162117647058814,28.536470588235304,20.72399999999999,11.764705882352951,55,45
26,소각,11.764705882352951,49.055764705882346,37.77411764705882,29.822823529411775,24.94470588235293,11.764705882352951,58,42
27,소적두 압구정점,17.259999999999945,86.33799999999994,75.1629999999999,67.50099999999993,49.653999999999876,37.151999999999965,55,45
28,솔솥 청담점,3.302571428571393,32.120857142857126,24.73628571428569,14.084857142857121,8.882571428571406,4.20828571428568,60,40
29,송쉐프,34.637499999999974,83.33049999999996,92.65199999999997,94.26899999999996,88.67099999999996,83.8825,46,54
30,쉐이크쉑 청담점,36.45341176470589,50.34282352941175,43.870588235294115,37.36141176470588,25.42752941176471,23.208705882352934,53,47
